title,display_level,md5,sha256,beta_easy,beta_hard,alpha,has_data
ゴフェルの木棺 [Cupressus],st7,c332e5a6c1e22d9244a7663c8f2194d9,a47d19fcd06c282b3b07619adae7959139c451c8650a5305dd4cd28977da1393,1.498,3.306,1.906,True
Ten Desires. [Hexagon],st2,c3462e8d54615eb2676169e49c021dc6,8b907f4bb28bf6ae69b2ef0b32e4c8b43b82e12803760a589aa3ffa5b7686602,-0.094,0.619,3.558,True
Liberator [HEARTFUL],st3,c3ad9a4de334476640f6f2f747e34758,f176767ced75ffa3ef7ff4d89739c235dfba74c330caf8b0d2f6e5162bb91b73,0.516,1.258,4.607,True
adabana [HEARTFUL],st2,c3c99394db35ed28295a589bafebbf5e,a1b440fc381438d3df018e4195920c2053f7c52855830ad1648ea55940920d91,-0.388,0.249,3.496,True
新 疫病打令 (The New BOFXVID-19 Anthem),st5,c3cfad8c0f1b1f6e31eb382b6dd52d82,370d94d9c0ad97c0900581e0d925da4c623d94da81149ea15e758e6e727145a5,1.515,2.262,2.836,True
Oracle [load],st5,c3d044be4b745b361a9bb36434a38fb6,fbacf0e0526b93888f83d67e0305b355fd4cf3cca314f6b69c0e54f12cfeeea9,1.431,1.814,4.578,True
Angel Of Darkness -2016ReEdit- [for some reason],st1,c3ed78076de7b030a429289790119c0d,72bc98510619beafb54fa34c16b2543d3112cb75b653c3a9dc9c3b21903c9044,-0.194,0.455,3.750,True
techいも [cookie],st4,c4695000cde192926bdf0d87d2b72769,583587cd944f24286d76c87daad25fdf764b2596e9dbcf0f18b15a4cb3efd719,0.603,1.378,3.745,True
FREEDOM DiVE [FOUR DIMENSIONS],st8,c46a81cb184f5a804c119930d6eba748,486bab83d726b9b3dd05319278ba6c4ffdf2467f9c89afc590e738ab063304dc,1.794,3.045,3.373,True
ヒメタイプ [Excelsior_Fix],st1,c4881e70dfc2f65aca4e07d813425e4d,c9156c8b2e87f2c4437da736882b7204c8f68f07c4c71036fd4d35adcc3f5505,-0.266,0.304,4.414,True
Final examination [confession],st5,c49755bf726b47189b408e32dbb0b17b,3b9c2ebdab56f421435e921457853a0cef71dc083b3d59c234ef2e0f580b81e1,1.369,2.382,4.267,True
自強號 [EMU100],st0,c4b62a6d7df4ac215fee55e11c9a9b7f,1a5b7ebd30cff20deeb41dfc33ce186e1f2cd0137a8b9d15def8111907dd337d,-0.384,0.077,4.372,True
村のTemptation [SP INSANE],st7,c4bbe785e7a888c9d562896b813318d3,0467adafe56ab3ec1c03d9430b65865662e4ab9f7bc6905199485135b70bd1ea,1.572,2.700,2.403,True
虎杖の浜 [RIPPLE],st0,c4c7a626141054d2fe245c98e8727cd7,7243bc212b355b174cf2ff06a0511c19d886b560b582727b10805aea1596aabf,-1.197,-0.559,2.417,True
Pursuit Of Outer Space [Meteor],st5,c4f24d1d43310a0039ecafea845efea6,6b74ddbf2ca5a84385f46df00998d84e4bd1b00b5dacaca07f02f147f2b1d313,1.123,2.512,3.055,True
S.Q.4.D.,st4,c50917f41ef776188f0269304af29692,f159c96720d878ba665bf713078ee6558fb656b5301d76fe67e684ef79e33e4c,1.195,2.071,2.505,True
Particle [STREAM],st5,c53897111af7a5b7db72bafcafeca7e9,d7250ffadb0f83972186e506dfebae64e9d30013f0ed0ea69e1f129ad3d5de2e,1.021,2.390,4.733,True
Castor -tcheb HD-WLZ Remix- [Geminorum],st10,c6070052b664ab136d2ef49b0a4816cb,c45e8cb1900dd4a18452f4c236f15a4295c21a11910df5ecee5988628e4e7beb,2.558,4.712,2.916,True
orbitalgazer (FORCEFUL),st3,c6649c978d494fe2600a3a8a7b747a88,8e6490d33fef4bded0195cb1205c7bcd3289c46645ab04bf173c238a37c7384f,0.082,0.940,5.146,True
Ladymade corestar [No...Human...],st10,c67f62c0c8c2b26605bd653df028dcb2,058b1fe68b3a152ae83e4e5b232f472aeaa8d07418020012b1f159862b694c6c,3.781,4.781,2.393,True
Eternal calm [DOMO MASTER],st4,c6ec5ed5d51ee98e8deb0823750ed70b,3429106edce2308f0369ade75138e6b9048d87af4d9e6b2d97d18fdc4baa7ad3,0.715,1.229,1.750,True
WILDANCE <o/,st1,c6f02d014b7e027eaef42d3e9929759b,2a58f9e14ebb8f9673fad09124570addfbe681282c84abfff0f6f8ad416da3fe,-0.180,0.424,3.641,True
Kirakirize World [Wonderful World!!],st4,c6f6fb8c69d91c94aaa28d25dd2cab46,19f1cca07a0af30b5e908065d5aa819157478ea4c1e8b4bc11ec2d772d51b58b,0.700,1.425,10.494,True
オトゲラヴ！ [フルプライス],st5,c73c2066207c940da3a94e5f32419287,a0d947d2ceac3bf56b0416198c93da8aead7fdd0ba623c944c453d91ad358c8e,0.941,2.300,5.721,True
Hard Spice [激辛],st0,c73e8a7fe1b879c4aa8802982a7c9604,c13663c0863d55b21e9096caed279ed2d84d8b446d3b8d13dc406fabc0e42a37,-0.885,0.086,3.737,True
Poppin' Shower -oversweet-,st6,c742a9b7abd26fefedea1987d6bcfb70,b443ab153374a709c8c517c9258a9c3191b1737c80e4a9768745221bb44c7104,1.687,3.448,1.924,True
Exploring the blue sky [Heaven],st7,c77f0fcb2e448529a386deff770d6f34,401810d639422c30c816280079159f552c076aadf035bc3206cf55abea6b7e0e,1.964,2.588,4.217,True
Regain [///],st5,c7bfe0504b2e103f156a1d6e4c113efb,3c87e11179bbbb9a04d2f3b39620245a23eb16336926daf9d0ccfb2444d27154,0.533,2.084,2.597,True
denebora (EX),st5,c7d57d3728131508a83b85d2afa5ca83,589004056962432f3907494f7d7715d541558100770d7e2ac356db1768958c3a,1.089,2.165,2.678,True
Taken The First Step -CRYSTAL Edit- [yumether],st0,c7e70ebf1632e663996b35118c160c8e,7e598f1455a24c502d89547d5d919e2942ed14f4fa76aa9db8a4738db1db0f1e,-0.798,-0.166,4.776,True
Anima Mundi -Incipiens Finis- [EX],st2,c7fb88a21280b2d0de8f477036f43225,24e0db8aafc3f7a1dffe47d9e67204d793f68201c500db7115f242289b6f1a51,0.171,1.096,2.869,True
Inherited World [DESPERATE],st8,c81fdc8cfc6e066e0162bc763ecf8c0c,b0dfda061701b040bf1c6e2ea00010bc5d3405504e679cb18fccfd6ed1996c1e,1.998,3.952,2.761,True
Corgito Ergosum [SP PERIOD],st7,c83265a0c72d50293073db5295e147fe,e97732887edd992c0cffc0eb82aa2031bf0934e2ec2aa69e66468fb051ffec17,1.486,3.255,4.591,True
Grimoire Judgment -Luna-,st0,c840aab0e204e69392b77840f0e42583,f016442bb60490aaf5d93d9eeed6e898f39b6188cce5846715f7d6b763fe38bb,-0.697,-0.246,4.470,True
Schwerkraft [colo],st1,c860e0945c84ead43e3c348b5a7438ce,41c91758f2c2e4b21dc922d8ce0e30377f04890aef5bb7f847981198109417b2,-0.707,0.471,4.787,True
Plasma Sphere (SP kusofumen),st3,c8d3f577205dd8d30158fb0b9686baa8,d3f7928160d2e9a4dfade58797cc361ab64716703798fb91724789a8fa4dcdeb,0.050,1.108,3.799,True
Black or White [KANITHER],st0,c8e5a63d16a07b4df9ef7d87be6cfe08,c3f33e2d1df63a31bc9947f62e4c7eecac7bb437591d25bea9f372b4ccbc4b35,-0.600,-0.031,4.816,True
BIG LOVE [HEARTFUL],st3,c8f94305dd353be85579d3b8b4e377d4,64ab00614953adecaa74cffd806f20e09bd3d134eec1a0d146add0c17565c2e3,-0.054,1.034,3.601,True
SERIOUS ERROR [Fatality],st6,c900fa33ca2d5e7d4473a1b0e20316ed,20988880e9222cce13b9be92256bd81b9e879007ba9dfbc97caf913a3fc79555,1.071,3.571,2.144,True
Re:End of a Dream [terminus],st3,c933fc6cfe5a1e5f2ebfb6ba47e088ea,dccf8d1a3dc18441d6b19bb760f5dd68fbd41282b20f69badd01b2c3ee5bc331,0.261,1.487,2.666,True
Radio Girl [Hexagon],st2,c934c1f6398e334aa63f4494882bff9b,a15e588a2c73a336f5ad96302028f75ba8a41df7f8e9dc8e2a2c632f38c8969f,-0.081,0.404,3.522,True
オトゲラヴ！ [初回限定版豪華三大特典付],st11,c9bb605b537f0a739c26a2a4890e2dac,1742be365e481e19110a67e60b89d78bdcdfba9e1735fe97d33024cf8a408f5a,2.775,3.775,2.428,True
トルコ行進曲 (Hd-NRG mix) [s-ther],st6,c9d719eebcb6f25cfb4977bababe9115,7ce419ed7f3bfb40960e0c99e299c9159f3571c227f86f5e5ed90ac6236a0e78,1.363,2.279,2.969,True
あのね、涙は。 [凛],st3,c9f44a0d9e15f2f4f72dd99a75d0ee3b,f0f7a3904f63b7aace0ac27f0b0289884ff41f08d4a08a63d39a1fcf9b412c1f,0.124,0.881,3.342,True
NightTheater [FishLife],st3,c9ffe8fa9d5000b3f5a734216487270c,3414b03a066293e5f5b094a087cafee5fbe0c3e246f9df570a41f937859d72f7,-0.095,0.739,4.543,True
Empress of Raizze [Plus],st1,ca2777108cd622898cbb4a3daf01ae0a,3f9e10566904540f8609c0b387939bb45a8b6f2d539adea2792b1c108b1d966b,-0.294,0.210,3.879,True
Midnight Flux [Night Sky],st4,ca302b07ae249b6c2ddaff06f403fc43,f9f68813390c004f7e223d2280b6aefd7b524c417e881c548207224dbf05d294,0.763,1.707,4.329,True
corneal -Corrupted Nature-,st4,ca490a947d45147ffea27c63f5ae1665,951088e1b3781b60eb24a89eb8600a2068d632261a31ec945ef95a89deb30e0c,0.599,1.815,2.333,True
Gecko [Japonicus],st5,ca4e55f005bbc1057c69cf3b6b0ccfbe,4b0ae063e5d90f41155e85fa1815b0aff080e8443b8a88b9145aa790fed971e7,1.128,2.519,3.460,True
Ammobium [Energize],st3,cabb4c9e687aa2175a7b1f880bdac8b1,673046d3ee2dab1fadfad3bc064692c418194b8581c256b931758895670db2b4,0.701,1.435,3.567,True
Calamity Fortune [SERPENT],st0,cada54582f85645b79b99e38298fbb4b,f4c1113a2f8a6842c516767733bef6844f8142c5c8e96bfc885b325a0fe114c2,-0.459,0.173,4.268,True
GREMLIN [HEARTLESS],st9,cb461a73ed27663184ccf2e996d8f4de,8aa7ec510a3a1d5c45fdfe03d1827bf4a912d19f6d94a02bf2cb661b4c8b75d8,2.223,4.533,2.374,True
Blue Delaygoon [フルマラソン],st8,cbc9a270b836804d61294eb7519d3d90,9f62765a944d8b6e7926edde57eced9b424351f628a171b46d8725a164fce098,2.592,4.386,1.697,True
Time files [GOD],st3,cbd09eb559169246ba03cbda820c48ef,5c2d5426e764c8c84531293af6b525275eda2572a3c3262ddf13025da1e63613,-0.077,0.902,4.758,True
ダークキャッスル [Mees Dip],st2,cbd0f940ca0fdb7b7e4c641a5943a960,83aa2bccadc68f17c5437bfbe40d68b751d11dcd9649d265480cfba19687c6bc,0.090,0.925,4.831,True
Icicle Stinger -Solar Eclipse-,st9,cc132d5c5c8376fb945dbd40601493ef,6f19633a404b71a3392a59be3a9b5684a5f03e9a408853270215dfb885859e2f,2.416,4.932,2.450,True
花嵐、空に溶けて [失],st4,cc13691f4e8abf1e0e60948d46131456,a05600d841769c9707daeb455265b7850a7e6ffd48d60eff462149472520cff0,0.522,1.578,3.429,True
0xFFF [Overlimit],st8,cc1f0229152e5d150aeca12610d47f5e,eef272a932e15524d3e05120580f260ccdb73514b29f627d1a462c9bface191c,1.988,3.925,2.855,True
うらドラみたいにスカートめくるなっ！ [動くな!! イカサマかよ!!],st3,cc3950cec4bec9c5fd7c7d3f5f1fee75,b33a6b5875755a33e8d64d002e5b5510ee55c7272ab2bedb8b0f530ff85ba176,0.377,1.152,3.702,True
Icicle Stinger [反逆の月],st3,cc46defcf924610674964ebf4f7acaaa,a5215d9bec0f6f4ae5ec32ffe0cb2d6a9764bdf9666d10188cbafaddc66c76ca,0.121,1.103,3.495,True
Disco Balls -Genocide-,st1,cc49d9845cc9af02177308b20290e148,b7a5eec20cd092bad05758846fb0ce3d1c5807c93abb5acc83ad1555556bd624,-0.530,0.266,4.294,True
N - flat waves - [\],st4,cc9b4ab5f7b9f1bd87dbd5735f7fa48f,0dde61669fb9fc04a081406edbd01d442209060ae730a2e02e66186cd732d5b7,0.185,1.262,4.286,True
Retronika [Ekstrem],st1,ccacba9cc726f0502b25b0dbbbbbc403,33cf16c911ff62cf403eee2b3e6226beb3877d38b68bf68d8ddbad031867e003,-0.074,0.632,4.867,True
ETERNiZE [ETERNiTY],st6,ccdbd7df4c2a0a2af1cdc1cbba7b083f,e9ae3cfe60a8132f2bad62f6527a1365c5e594c191e9d3e6796d80a2a133b72a,1.255,2.576,3.325,True
銀の風邪,st3,cd04e5f97fff7b0fc1d3f3129c5c3b92,15626b51aff90254107d6f04795ba20e5eda780eec83f7238dbac6038b996f11,0.243,1.415,3.207,True
SEKIDO [Catastrophe],st4,cd23bf9461293a207a045afbc92c333f,aae922715d62ab321d7b0097adef98b6031245867a8ba5599b87942cbdb6a322,0.576,1.729,4.176,True
Kafka [Epikos],st2,cd4160c25c6ec5a31364befc8aade475,4a7f639123508767317c19de34fd1eaa080ec01c04dd06e5154047fa0d533b13,0.038,0.728,2.230,True
Cassiopeia [7 穴座],st1,cd69c9ad8fdc2e11340361aaccecd9e7,fba85e57633951d3a14c125ddbd33452dc7b34d11c0a85b6ae21ad01d022121d,-0.410,0.217,5.722,True
星屑アポトーシス,st10,cd806cc543f424d2f4f43f0d5313ca1e,1f30f7c9389a6603e41fc2dce10bd934d945162418c39c6be22959bed0a03304,2.889,5.170,1.412,True
月と時計の使者 まじかる☆さくや,st1,cd9f23662708affbc23bddcd57c49875,5bd52c6432f79c32d839f02e015966d09c7ba1f829cedf1d0a1966badca6c7d1,-0.258,0.341,4.360,True
alicemourn [INSANE],st2,ce1e9fa564c403eef626433a1c836f88,1bb8b6a60c35bebd75fb18eca610c4555909c01529ce1e340a62c1d42ba2405b,-0.388,0.584,3.787,True
煉獄-Purgatorium- [死ぬがよい],st5,ce29cc499ae42934788b55150668028a,439c695827a4ccd8d73cd004f3171eb85dea98cb5cdf784ddb2daa1b552c000a,1.133,2.274,2.766,True
雨 [Hexagon],st2,ce580b56e63cf1667bec9b975911e358,e3d2f13f87245c9b5bd367cd9254a99f440ed50c85c90b417d816667cae2a60b,-0.187,0.659,5.029,True
There [SP MARYTHER],st1,ce63b27edb03e485d3b231dc742f4ca3,33cb48075c4926d39a8abec171a27192a515f2e971e46012ce9993cbf9058743,-1.137,0.165,4.835,True
トゥンカロン・ティータイム [Monogon],st5,ce913fbb15a985c11a2b1e7b4605d6a9,9f0b6f13e63ed911cff4f26df1153162fc95ee71869cde01f35d76f2b0cfe76c,0.600,1.743,2.685,True
WE ARE HARDCORE [ARE YOU READY?],st1,cf6201d2d84cd20628320ccaba9de49e,16d9485c9c22e9cf94505c2d85f349b5184b3ee499020e5a3a755082f719941f,-0.389,0.382,5.935,True
PAST FUTURE!!! [Maryther],st5,cf790901b8b0613fc179860eb21a87fa,7995835f78c7d4f61a00cc64e7c1abc56216361c2b3c4a2ff70a415bb84604e0,1.656,2.371,4.070,True
オトゲラヴ！ [yumether],st0,d008871f949b287ae8ba7767f7412da7,9063b4a67abd1bd087bef2a452ea1ab3ce08aa4752cca3b7753b80e23f45e9e1,-0.417,0.222,4.146,True
諸星きらりのハピハピ☆恋愛論だにぃ [SR],st1,d00e7d9111ad2bd2bba587616627fc69,c14c371ae9e082cbfa352a6340d9c4389c96353f678db41e8129e766140a636d,-0.252,0.348,3.889,True
Endless Dream -Zero Dimensions-,st3,d012f9fbe125aa49e48755ea4fbbb1db,b2b6952d111b66202955094cbb366b6cc4c07c11fe0413f03644c9ef740c7730,0.450,0.691,3.118,True
Planisphere [Hexagon],st3,d01de66b7380100d80ab03b3619f63a9,69ce3556e19df31ff0d4804b627fb67e89155447219619d129dc95704bcde628,0.248,1.472,3.704,True
Icicle Stinger [Valanga],st5,d03fb5c350e2797ddf0f3b017fa76d9a,79f0b63fbb76ffbbbb4aab25ce70e541fe493356e80d834cc388da7baf23e4e2,1.075,2.030,3.436,True
Blue-White Crazybits [GOD],st10,d06e6018c5406e3433c080dc7c3ffa0c,d741ea658aaa6387505337e0fcc1fce4280f90e121fd3c738b9a783e16af6b3b,3.291,5.018,1.713,True
7SP:雪の少女-MorningDash!Mix- [GOD],st3,d06f7121bc12c8bdab9097c936d84ba9,b4ba66dc2eaf3034b6a164e1fa0ff50ec2a20c9f7c8b99bc29d8bcc70494e6f6,0.271,0.950,3.771,True
Critical Cannonball [Other],st5,d090cacfa84516b0cc8d4988c98e7a52,8120316d63cfb6c1825932fb46f9a705488f373f358f155a9890762f2efe3669,1.249,1.950,3.222,True
Chasing Stars -Xe-,st3,d0a980bc42189d7a726f12591e51492d,21c4cb9e62078c7df0cb9cca54b555043d4f18701bfdceebe5453be7f2fca0c6,-0.033,0.704,4.926,True
Valkyrie Revolutia [Hexagon],st2,d0c19223794014a1e8686e70350d2cd2,9a4c7c97efde5f6a2b1dc0d2903473b41c28aa24c0f11689acf57ed5063e69c7,0.088,0.653,4.573,True
Whispers from a Mirror,st2,d0c822732e25618a28e60680f07d7400,774e9b55d01170c1087f9ef6cd2027110969c335274e332e53aa5dbb584e655a,0.002,0.531,4.022,True
愛歌「ネグラドルナ」 [EMOTIONAL EXCEPTION],st9,d0d976b650b4b0586cbb2b2d38dbb922,098f8d9d9c285f4c49a6d5ddc6ed1aee1361cb1af43ff2e947885d72569cbcaa,2.664,4.626,2.089,True
ドキッ！けふぃーとひ・み・つｖのサッカータイム☆☆ニャホニャホしても、いいんですよ･･･？　 ～KEFIFAワールドカップ編 We love 汚滝健太郎～,st8,d0e8c3ea6fec34783b1e01ed661f4b28,7d047e1e8bf6967a935ef05c7774071124b670612c21ebc5a08db394781ef2be,1.832,3.908,3.050,True
U.F.O. [A.H.O.],st0,d0f3f2699e3720f75144058ed492af0f,608cab70252028891e22ecddabf5a5dd8f8ce6f994b3b4a82254acaee1d33f48,-0.575,0.085,5.298,True
Mugikamagika [Toybox],st2,d104e734f46a3f18b1f37b38201c0aae,ed6bca27d973abfb835ab643d74d94067d3629bb59e7f831d134d7cf19c1e592,-0.101,1.144,2.735,True
YUKINA [Maryther],st0,d1146edb960bf7cccb22f4134333e533,7ed41967da4090629953285317d298e114497760d32fe753ae3d3efb2ff14122,-0.810,-0.072,3.824,True
Save The Night [HEARTFUL],st3,d11f78e0053ca44f4578d5221ff6bcbd,e1e160677da557b31497b5f1bd263e484ce1dd859776e45bd946217e1a758293,0.241,1.176,3.607,True
CHAIN REACTION -LAST BOSS-,st2,d1424c88e6ddc31fd60ecf4b102e88d8,3f8dcd95704deef65bb4958116d8e106b70ed29c4ab59fb1653f675e539cfa26,0.067,0.694,4.523,True
holicチョコ [7K MARYTHER],st4,d1451ff302e9f94af7e6d3695c2b759c,195c2f2646f2f6a06c477f3665988b874643672147ea13d94936ed9e9989893d,0.684,1.527,4.810,True
Lonely Hina,st1,d1a34b61187c244f836f2a0d4e2a7d3a,e421b9f16502978766d980c89a1e514299c66aec89dea3c9c7b7846aa7ede315,-0.713,-0.015,4.286,True
花嵐、空に溶けて [Farewell],st0,d200750f4b4e331eee0de2d1496e2921,bc7b38b1c48bee4478a1662da6fad904aa63411f96981d9405e889dfae165802,-0.520,-0.136,4.378,True
幸なる旋律-the solitary melody- [INFERNO],st1,d20a263deebaf93ab3c76850c2c50f81,7c305bc5180dd79d42b87cf4d738dd34afbe653861dc3494f49c50e5a07fde93,-0.516,0.180,3.538,True
Happico Happico -mundanity-,st3,d23a2e7dcf07ed2742477f09e50e1bf3,7281148bc04c26ac407302d748ec8219c3e240e0d03d7bf234ac50e1a49b9744,0.288,0.548,4.027,True
Lucid Dreaming [キャワ],st1,d26ad712ceef97a5a843226bd77553eb,14a1373eb85881774aacff16e76ce9410911c419b138ae6c3046617753c9b199,-0.255,0.340,3.944,True
"hurt, scenery, groundrainbow [Beautiful Scenery]",st4,d26e5a64c2527b7268ce450cc99700c4,730322429134bfccc7b353e0c4263f0cc49ef53997adde8bede4a2d4cd40ece6,0.687,1.424,3.719,True
ZundaVPN [RendaVPN],st5,d280499033082f9e8f237fbe01aeae79,374b5a915f6115f723858e3247ccc9736e4ef08f9693b99fb3fc0f295aa6284a,0.763,2.333,2.553,True
Lucifer [PEPE],st1,d286c6b0d44854a04fd2a00d09e337c9,50b13614d220079252b2a59ccf222fadd69feea5a4cea1116dd15811d261099c,-0.350,0.285,4.685,True
No.337 -THE ANOTHER-,st5,d2a72e86da9b603918804e721662816b,a1e162ef4222da26405a178770225b7b5009332e71b4019453fc4387a19e2cbf,1.345,2.698,2.254,True
antilife,st1,d2c0b42c018bd6bd851681099fcbfd5d,4d5037b146819bce0a00b5ae96073e48b4a4fbef7c181bfb0e5db156c48e885e,-0.409,0.514,3.150,True
Vorota Collapse [Catastrophe],st1,d2e04ef21a4815c7de50cbb2926e5e5d,9c2600a3e0ecb4a5169c1f7c5013970c7efabe5dfdc83734824a8c8249a0fb81,-0.758,0.610,2.639,True
Brave My Soul [Destiny],st3,d2ebdecbb4610dc8a234c1d17734c97c,5ebb2b33eb2d9db155d345007dce2f89ad5a9c37f7588dbb3b7c7da8eb2a986e,0.040,1.088,4.163,True
Mario Paint (Time Regression Mix for BMS) [MANIAC],st2,d314f67bb881c58aa6c8f5efed6630cb,24415c707a985bd764a1a6fff66927a562ffd11bcc975c1df0167bb975808119,0.156,0.692,3.319,True
絵空事の世界と私　 [EX],st3,d324f981955e881393501f0f791b2d93,1ae9c6bd9e854ccf922754945b1145512c7d5fb5ce0659540cabc2c3182b5bff,-0.066,0.887,4.788,True
SERIOUS ERROR [INSANE],st2,d34dae6084a8d2e994c1598857a46a6f,11e3ff660f9927fcd33b93acd114f3b3220e92b2683092580b9f3a3171ed87aa,-0.236,1.116,3.158,True
Moon-gate [DELAYMASTER+],st10,d354c9cc5f4ee407d0e377e25fcbb126,46c731ddad3f73539c4bfc42a7280bbdcca30e49dc2e780fc2bd32832beff732,3.452,4.809,1.643,True
"少女の檻 ""Last Night, Last Dancing.""",st1,d361d4c680827480c5c37802aefb1ae5,6e0419bc350784aa7fe75bd6f7a4bc8ad7b822daf447e65841bf4fa632f5b297,-0.497,-0.033,4.889,True
Upshift -Despair & Hope-,st2,d36804be1fb7c0b0285ae2b62773878d,0ae364d45307eb1795d97a2abad24953a37dd4946675ae9f6e79b208e6f88ac8,0.092,0.923,4.408,True
永劫の沙漏 <秒->,st6,d3707ef0a6fc0d86df93ca9fe0538a89,fe0101d63681803c786b57b3a575ed27b92d778f756684991e52ba10f8b46afa,0.960,3.634,2.134,True
《Ж》 [Mesosphere],st1,d370debc492f547f0a3dbeff48f033e3,2b994a4ea46498972178fd91f0f71d4acf23cdbfbfdf2d3a85a5a3c1bb18487a,-0.816,0.230,3.147,True
仕事終了後超光速前進？？目標☆中華料理店！ (SP 満漢全席),st3,d380a13f4ec3abf71bd5295deccc2f8c,61253af56542c103ef508df8e34dbc420cdbf66f8eb35dc74c95659ec6161494,-0.082,0.955,3.220,True
phyla -Acid-,st4,d3aa0fdce78cd54862c95f285dbd2fe8,7de1730311b400ea7225babb2b1216a7ae4270a69e45da336932c587fc27258b,0.657,1.896,3.579,True
SYNCHRO BUSTER [Scarlet],st4,d3d3d08067a47805d093c6fc48762e1c,0e23d2a08eda6de429cb0516053d679f60d1565c5c42250013d9514891154d8f,0.708,1.740,2.600,True
ある星降る夜空の下 [skyfall],st2,d3ececb1cdbe03562229610960d132d6,174058c63868c8390388969e5f7386224cda35adc5bf3aad7198e86f3ba49d23,-0.416,0.499,4.338,True
Exipration [Intense],st5,d3f3fc0c45044c38543eb2df09832488,f9f65b30da2cb41cc22b03d8ea1225cd89a77834d6ff46af88075c54b2c06324,1.026,1.661,4.979,True
Hi-Speed Stream!! [HYPER],st4,d40d80d105f0dc99fc4007d74b965dac,a71bc74fab0940b4eb4ae8a39aa230f61ea554af48532f4ca781c47d2c7c256b,0.976,1.534,4.605,True
マッドメチャクチャニズム [INSANE],st2,d415aa79f5fbd7f1a1944146afd5f9af,7b66394648d6c5be637fb586c37d2300da133cd51ceb73f922e556a7e6fcfeea,-0.387,0.656,4.391,True
marine snow,st1,d471465bb8e45b3867827dd436017607,6e7eafd9a7968f9bb3a75a7f5683b4fd82947e12a6724399dab66d42515c61f7,-0.108,0.415,3.979,True
IKAROS [INFERNO],st0,d489604cd5e1859b7b11318e2a19ca54,a5e79ea3a79071b188b7f4e135510cf2678849008c8aecee0e251f7adec40858,-0.644,-0.060,4.454,True
Smiling [Epilogue],st2,d48b594303432caa392c08a98f7cac9d,23f5597a9395ee1770f7a9f7bfd9d50e8a65ef3f1be84bf1ac4d390c0769c1ef,-0.256,1.266,3.105,True
tinnitus -Genocide-,st4,d49874c9835571a8d892e6ed6a0dcaef,e3979d39df0b6ceeda1fbd7174dcd75e88270ecf8dbe1ae38040a347d57a9c77,0.848,1.287,3.829,True
ポーチュラカ [めありーざーぷらす],st2,d4fba5add0c9ddaaf3a3c874e40ea36d,882d30067d1bfbf68e19e232de1d407f38eaf56e60a953b54385c81a8f12bbf5,0.051,0.700,4.560,True
Amnehilesie [Tragheit],st1,d53d0f15cf8822c30f965f6414bda9c1,016ae01cd09f21e9e34490f6b73ead49257315fee6031dcf5bfde9fcbab70427,-0.787,0.291,5.165,True
"""Fishpot""",st9,d54adbb688c55cef07571c29de98c6ce,58e490a840597861602e72edc9c8e9b069a548409097d6d1fd41c7ed9755cd2c,2.751,4.869,2.745,True
Better Graphic Animation [//],st4,d5673694df8920fd8c98ad47dc2be85f,79d7f700c9b86b22e9bab023dab25d0b0638d4ed08aca22235bed923f7c495f4,0.470,1.625,3.525,True
Crossion [X-TREME],st2,d5c120e449dc9b663c741c84c84b9042,9961b59eedffab779977dbe0a2e8718d0e2f28718a7be0a1bdcfff86a209eaa0,0.101,1.020,4.846,True
Revived Lights [SP Resurrection],st4,d5c917408e258eaebb7d2016a99a70f6,f5c8411ee3b32e894370ac9396d75e96c34fbd3f7ceb039d99eef5909e32ecd1,0.185,1.482,2.785,True
ReviXy [CraZy],st0,d5e4f35800ae1fae4a408d5bb4e25a08,28972b56cc2a6799d47e2c3a3d2e309b1eedac3cbcc1ca0bcb5b5ab7260e0756,-0.773,-0.199,3.581,True
Grace Glaciaire [MASTER],st3,d5f397b50d019d2e78565d0caa7ab0f9,dc72706f5df5afaa18e8843c54d00b105fcf762c4cf343940adbb430f41e6140,0.246,1.326,4.550,True
Imitation of fragrance [Hexagon],st5,d627ee31de9494b3772b96a95dc77965,5575114eb9ac91076a4449cc8bb62ea8579f5955f3e2135ca6eb7683ff22a4de,0.651,1.484,4.220,True
オカ研 [Four-Dimensional Space],st0,d63a80c94958ffa9df871c3fdf2b2e7d,4bd5b3b069dc532d13a6856cb9a9e977888cfde55f0732500deb0c2455ce0cca,-0.908,-0.039,3.283,True
MA.DA.KA.NA. MAKAIWARS(仮) [INFERNO],st3,d64cec814932a61db780978273c493cc,3d053c9371e22675da09e2b8f61c4f62b17a72ce8b5922a08c1d8599a0d7ba19,0.307,1.101,4.784,True
The Mighty A [NIGHTMARE],st5,d65545a1dc09aa9f32871e222c4bb302,8aab8f550874b2e5ea634d8b5256358ed1d2777772dc5c6e198657096146d1e3,0.816,2.043,3.840,True
キミとボクへの葬送歌 [Forbidden],st7,d67b56f453043aaf9c90edd5a456ee86,7e0f6dd9fb44e89ed9ead411a320098f43318276319f3571533473904269c839,1.574,3.018,3.085,True
Bittersweet Magic [Kvama],st2,d6c098a558d8330935b9dc3b29701aea,fb965c8b723c01fde257ce85674f0fbc683ceada0461e95e4224c0a44987ffb0,-0.080,0.541,4.219,True
濡羽色ノ天使 [SP Angelic],st0,d6d7bf153fb957140a921a4b75aad14b,ae44d94a850d1e315895bf09e462cea324a1efe9d41008cfec17ca30308cc2f2,-0.905,-0.358,8.000,True
